AvgTemp,mon,YEAR,DISTRICT,STATE,PotentialEvapTran,Precipitation,SPI,VapourPres,WetDayFreq,CLASS
33.681,Jun,2005,PATNA,BIHAR,7.61,89.051,-1,31.52,5.156,0
29.094,Jul,2005,PATNA,BIHAR,5.56,375.293,0.28,32.811,14.598,0
29.275,Aug,2005,PATNA,BIHAR,5.19,240.328,0.1,33.507,10.215,0
28.999,Sep,2005,PATNA,BIHAR,5.07,175.621,0.03,31.804,8.235,0
26.154,Oct,2005,PATNA,BIHAR,5.95,93.612,0.18,23.145,4.12,0
21.609,Nov,2005,PATNA,BIHAR,5.86,0.381,0.19,16.599,0.38,0
18.493,Dec,2005,PATNA,BIHAR,5.01,7.884,0.46,14.418,1.132,0
16.435,Jan,2006,PATNA,BIHAR,4.66,9.281,-0.19,12.903,1.119,0
18.922,Feb,2006,PATNA,BIHAR,5.7,25.139,0.14,13.715,1.986,0
24.496,Mar,2006,PATNA,BIHAR,7.02,2.427,0.44,12.82,0.974,0
30.378,Apr,2006,PATNA,BIHAR,8.1,12.366,-0.07,15.717,1.019,0
31.82,May,2006,PATNA,BIHAR,8.62,22.852,0.22,22.709,2.561,0
32.697,Jun,2006,PATNA,BIHAR,7.87,133.323,0.18,30.466,6.007,0
29.257,Jul,2006,PATNA,BIHAR,6.08,324.182,0.51,31.833,14.237,0
28.636,Aug,2006,PATNA,BIHAR,5.51,294.421,0.49,33.039,12.822,0
28.016,Sep,2006,PATNA,BIHAR,5.43,171.959,0.34,31.678,8.053,0
25.587,Oct,2006,PATNA,BIHAR,5.66,15.234,0.06,23.353,1.859,0
22.784,Nov,2006,PATNA,BIHAR,5.75,6.074,0.04,16.599,1,0
17.061,Dec,2006,PATNA,BIHAR,4.87,7.095,0.03,14.137,1.805,0
16.02,Jan,2007,PATNA,BIHAR,4.94,2.78,-0.41,12.903,0.999,0
20.719,Feb,2007,PATNA,BIHAR,5.78,15.036,-0.85,14.005,1.584,0
24.617,Mar,2007,PATNA,BIHAR,7.04,8.375,-1.17,12.823,1.088,0
30.251,Apr,2007,PATNA,BIHAR,8.17,4.788,-0.67,16.189,1.001,0
32.601,May,2007,PATNA,BIHAR,8.71,19.061,-0.59,22.919,2.126,0
34.275,Jun,2007,PATNA,BIHAR,7.64,143.521,0.03,32.48,4.816,0
29.825,Jul,2007,PATNA,BIHAR,6.06,272.85,0.11,34.107,12.863,0
28.585,Aug,2007,PATNA,BIHAR,5.03,496.829,1.31,33.922,17.064,0
29.026,Sep,2007,PATNA,BIHAR,5.26,488.786,2.29,31.905,10.128,0
26.427,Oct,2007,PATNA,BIHAR,5.69,118.298,2.42,23.807,4.167,0
21.835,Nov,2007,PATNA,BIHAR,5.64,10.409,2.5,16.694,1,0
18,Dec,2007,PATNA,BIHAR,4.91,1.78,2.91,13.969,1.214,0
17.398,Jan,2008,PATNA,BIHAR,4.94,9.041,3.15,13.191,1.069,0
20.147,Feb,2008,PATNA,BIHAR,5.75,27.114,2.62,14.165,1.72,0
24.688,Mar,2008,PATNA,BIHAR,6.89,26.211,1.14,12.919,1.75,0
30.784,Apr,2008,PATNA,BIHAR,8.31,7.288,0.81,16.167,1,0
33.796,May,2008,PATNA,BIHAR,8.42,27.476,0.79,24.242,2.2,0
31.558,Jun,2008,PATNA,BIHAR,7.23,160.013,0.77,30.006,6.687,0
29.807,Jul,2008,PATNA,BIHAR,5.42,212.194,0.09,33.211,12.528,0
29.17,Aug,2008,PATNA,BIHAR,4.9,275.904,0.02,33.559,12.599,0
30.188,Sep,2008,PATNA,BIHAR,5.46,144.293,-0.33,32.491,6.732,0
27.261,Oct,2008,PATNA,BIHAR,5.97,36.4,-0.47,24.007,2.194,0
21.836,Nov,2008,PATNA,BIHAR,5.71,1.9,-0.55,16.599,0.612,0
18.723,Dec,2008,PATNA,BIHAR,4.93,4.119,-0.91,15.137,1.189,0
15.502,Jan,2009,PATNA,BIHAR,4.87,8.587,-0.61,12.753,1.311,0
18.96,Feb,2009,PATNA,BIHAR,5.43,14.477,-0.95,14.285,1.141,0
25.284,Mar,2009,PATNA,BIHAR,6.84,5.599,-0.76,12.968,1,0
30.788,Apr,2009,PATNA,BIHAR,8.58,1.296,-1.1,15.885,0.853,0
33.859,May,2009,PATNA,BIHAR,8.79,46.47,0.24,23.348,2.682,0
31.645,Jun,2009,PATNA,BIHAR,7.45,178.932,0.75,30.127,7.25,0
29.634,Jul,2009,PATNA,BIHAR,6.33,256.313,0.39,33.298,12.22,0
28.678,Aug,2009,PATNA,BIHAR,5.3,261.916,0.27,32.623,12.19,0
29.508,Sep,2009,PATNA,BIHAR,5.13,188.701,0.21,31.943,8.354,0
27.244,Oct,2009,PATNA,BIHAR,5.76,56.511,0.19,24.111,2.809,0
22.058,Nov,2009,PATNA,BIHAR,5.58,8.501,0.07,16.599,1,0
16.753,Dec,2009,PATNA,BIHAR,4.88,10.766,-0.2,13.969,2.725,0
16.703,Jan,2010,PATNA,BIHAR,5.01,0.119,-0.19,13.751,0.12,0
19.548,Feb,2010,PATNA,BIHAR,5.29,32.161,0,14.115,2.219,0
23.629,Mar,2010,PATNA,BIHAR,6.51,10.409,0.13,12.548,1.114,0
30.713,Apr,2010,PATNA,BIHAR,7.86,4.92,0.29,16.05,1,0
31.511,May,2010,PATNA,BIHAR,8.18,49.487,1.04,22.803,2.951,0
32.708,Jun,2010,PATNA,BIHAR,7.44,175.932,0.93,30.865,6.475,0
28.964,Jul,2010,PATNA,BIHAR,5.64,357.451,1.21,32.128,16.733,0
29.127,Aug,2010,PATNA,BIHAR,5.08,239.634,0.75,33.488,11.232,0
29.442,Sep,2010,PATNA,BIHAR,5.01,206.716,0.69,31.88,8.848,0
26.016,Oct,2010,PATNA,BIHAR,5.7,67.63,0.68,24.109,3.059,0
22.488,Nov,2010,PATNA,BIHAR,5.84,0.06,0.53,16.599,0.06,0
17.887,Dec,2010,PATNA,BIHAR,4.88,0.04,0.34,14.137,0.04,0
16.557,Jan,2011,PATNA,BIHAR,4.91,18.792,-0.15,12.828,1.826,0
20.306,Feb,2011,PATNA,BIHAR,5.75,5.267,0.01,14.541,1.04,0
24.909,Mar,2011,PATNA,BIHAR,7.11,27.675,0.15,13.348,1.447,0
29.73,Apr,2011,PATNA,BIHAR,8.3,9.113,0.07,15.793,1,0
33.789,May,2011,PATNA,BIHAR,8.7,16.765,0.15,23.725,1.7,0
31.302,Jun,2011,PATNA,BIHAR,7.45,113.436,0,30.246,6.408,0
30.184,Jul,2011,PATNA,BIHAR,5.9,163.679,-0.92,33.211,10.872,0
28.487,Aug,2011,PATNA,BIHAR,5.34,489.446,0.66,33.657,15.93,0
28.855,Sep,2011,PATNA,BIHAR,5.39,164.74,0.33,31.878,8.071,0
26.534,Oct,2011,PATNA,BIHAR,5.82,24.887,0.11,23.966,2.017,0
20.994,Nov,2011,PATNA,BIHAR,5.66,1.105,0.1,16.641,0.923,0
16.909,Dec,2011,PATNA,BIHAR,4.95,8.875,0.23,13.84,2.544,0
15.224,Jan,2012,PATNA,BIHAR,4.86,20.727,1.02,12.372,1.57,0
17.244,Feb,2012,PATNA,BIHAR,5.52,5.904,-0.75,12.747,1,0
25.915,Mar,2012,PATNA,BIHAR,7.06,1.126,-0.96,13.944,0.978,0
30.846,Apr,2012,PATNA,BIHAR,8.45,4.345,-0.77,16.503,1,0
31.925,May,2012,PATNA,BIHAR,8.62,8.737,-0.91,22.483,1.555,0
32.531,Jun,2012,PATNA,BIHAR,7.45,33.17,-2.03,30.925,3.674,1
30.671,Jul,2012,PATNA,BIHAR,5.92,191.148,-1.85,34.363,11.17,1
29.07,Aug,2012,PATNA,BIHAR,5.37,154.266,-2.26,33.658,9.842,1
29.293,Sep,2012,PATNA,BIHAR,5.41,103.491,-2.4,31.843,7.216,1
27.157,Oct,2012,PATNA,BIHAR,5.82,66.13,-2.26,24.082,3.436,1
22.507,Nov,2012,PATNA,BIHAR,5.75,0.875,-2.29,16.658,0.502,1
17.439,Dec,2012,PATNA,BIHAR,4.97,0,-2.11,13.768,0,1
17.505,Jan,2013,PATNA,BIHAR,4.94,10.156,-1.82,13.441,1.03,1
21.295,Feb,2013,PATNA,BIHAR,5.84,0.2,-1.32,14.487,0.2,0
24.415,Mar,2013,PATNA,BIHAR,7.11,10.422,-0.41,12.241,1.284,0
29.819,Apr,2013,PATNA,BIHAR,8.31,4.268,-1.74,14.705,1.002,1
33.601,May,2013,PATNA,BIHAR,8.62,24.864,-0.9,23.407,2.33,0
33.806,Jun,2013,PATNA,BIHAR,7.55,37.736,-1.71,31.841,4.081,1
30.713,Jul,2013,PATNA,BIHAR,5.98,106.023,-2.61,33.965,8.707,1
28.871,Aug,2013,PATNA,BIHAR,5.39,183.069,-2.5,33.657,11.812,1
28.793,Sep,2013,PATNA,BIHAR,5.38,261.795,-1.55,31.88,10.299,1
27.322,Oct,2013,PATNA,BIHAR,5.85,76.072,-1.4,25.552,3.159,0
21.402,Nov,2013,PATNA,BIHAR,5.69,1.543,-1.5,16.727,0.946,1
17.632,Dec,2013,PATNA,BIHAR,4.95,0,-1.23,14.352,0,0
17.76,Jan,2014,PATNA,BIHAR,5,61.58,0.21,13.742,2.924,0
19.068,Feb,2014,PATNA,BIHAR,5.7,21.682,1.08,13.514,1.799,0
25.968,Mar,2014,PATNA,BIHAR,7.15,20.771,1.01,13.968,1.276,0
29.667,Apr,2014,PATNA,BIHAR,8.34,13.676,1.88,15.598,1.106,0
33.46,May,2014,PATNA,BIHAR,8.63,9.194,1.51,24.699,1.163,0
32.955,Jun,2014,PATNA,BIHAR,7.54,146.994,0.94,31.092,6.64,0
29.537,Jul,2014,PATNA,BIHAR,5.9,233.487,-0.02,33.211,13.112,0
28.78,Aug,2014,PATNA,BIHAR,5.34,303.126,0.13,33.658,13.815,0
29.028,Sep,2014,PATNA,BIHAR,5.37,43.515,-0.75,31.878,4.193,0
27.068,Oct,2014,PATNA,BIHAR,5.82,124.303,-0.45,23.981,3.49,0
22.4,Nov,2014,PATNA,BIHAR,5.74,0.151,-0.44,16.477,0.151,0
17.517,Dec,2014,PATNA,BIHAR,5.02,0,-0.7,13.919,0,0
14.975,Jan,2015,PATNA,BIHAR,4.8,14.308,-0.5,12.075,1.623,0
20.792,Feb,2015,PATNA,BIHAR,5.75,21.64,-1.02,14.373,1.734,0
24.62,Mar,2015,PATNA,BIHAR,7.04,16.077,0.94,13.019,1.388,0
30.46,Apr,2015,PATNA,BIHAR,8.4,1.622,-0.23,15.759,0.893,0
33.322,May,2015,PATNA,BIHAR,8.62,17.497,-0.07,24.795,1.669,0
34.25,Jun,2015,PATNA,BIHAR,7.59,28.282,-1.46,33.254,3.602,0
29.748,Jul,2015,PATNA,BIHAR,5.89,196.284,-1.45,33.213,11.114,0
28.653,Aug,2015,PATNA,BIHAR,5.15,232.857,-1.43,33.657,12.74,0
28.857,Sep,2015,PATNA,BIHAR,5.26,200.397,-1.18,31.559,8.512,0
26.939,Oct,2015,PATNA,BIHAR,5.76,10.075,-1.42,24.794,1.478,0
22.475,Nov,2015,PATNA,BIHAR,5.62,14.428,-1.4,16.488,1,0
18.19,Dec,2015,PATNA,BIHAR,4.99,0.318,-1.05,14.407,0.241,0
16.979,Jan,2016,PATNA,BIHAR,4.99,27.947,-0.5,13.21,1.784,0
18.845,Feb,2016,PATNA,BIHAR,5.68,14.463,-0.3,13.67,1.279,0
26.139,Mar,2016,PATNA,BIHAR,6.31,1.542,-0.81,13.919,1,0
29.242,Apr,2016,PATNA,BIHAR,8.48,3.874,0.13,15.735,1,0
33.896,May,2016,PATNA,BIHAR,8.53,8.581,-0.61,24.747,1.05,0
31.563,Jun,2016,PATNA,BIHAR,7.48,120.293,-0.19,30.363,5.261,0
29.594,Jul,2016,PATNA,BIHAR,5.77,197.767,-0.83,33.211,11.436,0
28.117,Aug,2016,PATNA,BIHAR,5.2,316.225,-0.35,33.62,13.981,0
29.495,Sep,2016,PATNA,BIHAR,5.32,137.363,-0.56,31.878,7.179,0
26.792,Oct,2016,PATNA,BIHAR,5.8,150.861,-0.09,23.931,4.997,0
22.508,Nov,2016,PATNA,BIHAR,6.09,0,-0.07,17.181,0,0
17.684,Dec,2016,PATNA,BIHAR,5.06,0,-0.08,14.373,0,0
15.8,Jan,2017,PATNA,BIHAR,4.87,19.628,0.48,12.903,1.801,0
18.176,Feb,2017,PATNA,BIHAR,5.7,10.386,0.2,12.83,1.002,0
25.075,Mar,2017,PATNA,BIHAR,6.94,3.382,1.04,13.046,1.008,0
29.221,Apr,2017,PATNA,BIHAR,8.3,4.849,-0.97,15.277,1,0
32.453,May,2017,PATNA,BIHAR,8.57,58.573,0.73,23.346,3.444,0
33.997,Jun,2017,PATNA,BIHAR,7.8,51.544,-0.6,33.076,4.756,0
29.814,Jul,2017,PATNA,BIHAR,5.74,187.016,-1.11,33.728,12.834,0
29.052,Aug,2017,PATNA,BIHAR,5.4,335.063,-0.4,33.696,14.082,0
28.393,Sep,2017,PATNA,BIHAR,5.21,116.168,-0.73,31.865,6.638,0
26.543,Oct,2017,PATNA,BIHAR,5.8,37.98,-0.84,23.247,2.301,0
22.567,Nov,2017,PATNA,BIHAR,5.77,26.824,-0.97,16.528,1,0
17.992,Dec,2017,PATNA,BIHAR,4.67,8.571,-0.66,14.537,2.006,0
16.435,Jan,2018,PATNA,BIHAR,4.91,6.306,-0.16,12.506,1.686,0
19.856,Feb,2018,PATNA,BIHAR,5.61,19.604,-0.88,14.474,1.53,0
22.814,Mar,2018,PATNA,BIHAR,6.92,6.168,-0.08,13.064,1.093,0
29.233,Apr,2018,PATNA,BIHAR,7.64,9.471,0.65,16.317,1.002,0
32.633,May,2018,PATNA,BIHAR,8.4,59.759,1.09,23.405,3.079,0
34.932,Jun,2018,PATNA,BIHAR,7.71,28.342,-0.9,33.479,3.197,0
29.321,Jul,2018,PATNA,BIHAR,5.71,179.812,-1.23,33.229,11.659,0
29.452,Aug,2018,PATNA,BIHAR,4.96,255.887,-1.09,33.657,12.018,0
29.326,Sep,2018,PATNA,BIHAR,5.09,162.033,-1.07,32.313,8.181,0
28.993,Oct,2018,PATNA,BIHAR,5.72,172.418,-0.46,26.854,3.742,0
22.865,Nov,2018,PATNA,BIHAR,5.56,21.864,-0.6,18.795,1,0
18.524,Dec,2018,PATNA,BIHAR,4.98,0,-0.14,13.925,0,0
16.402,Jan,2019,PATNA,BIHAR,4.93,24.358,0.56,13.166,1.622,0
20.4,Feb,2019,PATNA,BIHAR,5.73,11.34,0.84,14.745,1.124,0
25.502,Mar,2019,PATNA,BIHAR,7.16,0.876,1.56,13.617,0.84,0
32.282,Apr,2019,PATNA,BIHAR,8.71,0.005,-0.03,18.06,0.005,0
33.43,May,2019,PATNA,BIHAR,8.67,28.552,-0.28,23.626,2.271,0
32.591,Jun,2019,PATNA,BIHAR,7.57,98.356,-0.38,30.836,5.59,0
29.592,Jul,2019,PATNA,BIHAR,5.82,267.166,-0.32,33.211,12.667,0
29.076,Aug,2019,PATNA,BIHAR,5.01,250.604,-0.37,33.598,12.869,0
28.771,Sep,2019,PATNA,BIHAR,4.94,134.907,-0.58,31.868,7.843,0
27.768,Oct,2019,PATNA,BIHAR,5.63,29.494,-0.72,24.195,2.207,0
23.217,Nov,2019,PATNA,BIHAR,5.34,0.632,-0.82,17.512,0.619,0
18.483,Dec,2019,PATNA,BIHAR,4.82,0.129,-0.85,15.141,0.129,0
17.103,Jan,2020,PATNA,BIHAR,5.07,11.627,-0.97,13.596,1.005,0
18.913,Feb,2020,PATNA,BIHAR,5.3,19.336,-1.12,14.175,1.779,0
24.46,Mar,2020,PATNA,BIHAR,7,5.407,-0.86,13.133,1,0
31.375,Apr,2020,PATNA,BIHAR,8.62,10.783,-0.49,16.462,1.001,0
33.078,May,2020,PATNA,BIHAR,8.57,8.75,-0.64,23.467,1.636,0
32.092,Jun,2020,PATNA,BIHAR,7.36,130.913,-0.06,30.639,6.029,0
30.446,Jul,2020,PATNA,BIHAR,5.7,110.454,-1.4,33.211,11.03,0
29.334,Aug,2020,PATNA,BIHAR,5.49,128.32,-2.24,33.583,11.617,1
28.39,Sep,2020,PATNA,BIHAR,5.17,240.098,-1.47,31.878,9.48,0
28.141,Oct,2020,PATNA,BIHAR,5.89,0.955,-1.84,24.395,0.862,1
23.962,Nov,2020,PATNA,BIHAR,5.82,0,-1.86,18.17,0,1
17.903,Dec,2020,PATNA,BIHAR,5.13,0.147,-2.41,14.037,0.148,1
16.745,Jan,2021,PATNA,BIHAR,5.04,2.752,-1.46,13.143,1.005,0
19.415,Feb,2021,PATNA,BIHAR,5.71,1.617,-0.53,14.239,0.977,0
24.84,Mar,2021,PATNA,BIHAR,6.96,24.742,-1.98,13.019,1.774,1
30.736,Apr,2021,PATNA,BIHAR,8.45,10.103,-0.91,15.78,1,0
33.856,May,2021,PATNA,BIHAR,8.64,11.725,-0.85,23.446,1.769,0
31.188,Jun,2021,PATNA,BIHAR,7.09,29.482,-1.87,30.292,4.122,1
29.154,Jul,2021,PATNA,BIHAR,5.49,219.153,-1.29,33.302,11.765,0
29.601,Aug,2021,PATNA,BIHAR,5.39,271.779,-0.89,33.634,12.674,0
29.66,Sep,2021,PATNA,BIHAR,5.34,48.993,-1.72,31.91,4.51,1
28.512,Oct,2021,PATNA,BIHAR,5.64,91.677,-1.5,25.53,3.609,1
24.206,Nov,2021,PATNA,BIHAR,5.88,0.056,-1.54,18.024,0.056,1
19.316,Dec,2021,PATNA,BIHAR,4.97,0.16,-1.21,13.919,0.162,0
16.43,Jan,2022,PATNA,BIHAR,4.91,24.147,-0.89,13.214,1.812,0
20.404,Feb,2022,PATNA,BIHAR,5.7,11.533,-1.38,14.541,1.502,0
25.945,Mar,2022,PATNA,BIHAR,7.26,5.137,0.35,13.405,1.003,0
30.656,Apr,2022,PATNA,BIHAR,8.47,6.981,-0.49,15.774,1,0
34.12,May,2022,PATNA,BIHAR,8.69,10.265,-0.55,23.561,1.38,0
33.647,Jun,2022,PATNA,BIHAR,7.7,39.194,-1.5,30.912,3.746,1
31.102,Jul,2022,PATNA,BIHAR,6.08,166.364,-1.9,35.166,10.086,1
29.045,Aug,2022,PATNA,BIHAR,5.35,275.687,-1.35,33.634,13.034,0
28.796,Sep,2022,PATNA,BIHAR,5.4,171.331,-1.22,31.878,8.837,0
26.839,Oct,2022,PATNA,BIHAR,5.92,116.738,-0.88,23.981,4.216,0
22.365,Nov,2022,PATNA,BIHAR,5.84,15.127,-0.8,16.572,1,0
18.56,Dec,2022,PATNA,BIHAR,4.84,0.16,-0.43,13.84,0.162,0
17.213,Jan,1972,ROHTAS,BIHAR,5.03,0.659,-0.08,12.721,0.66,0
20.851,Feb,1972,ROHTAS,BIHAR,6.13,17.968,0.18,13.624,2.051,0
23.665,Mar,1972,ROHTAS,BIHAR,6.98,33.15,0.46,11.777,2.754,0
30.472,Apr,1972,ROHTAS,BIHAR,8.38,3.229,0.84,13.937,1.003,0
34.349,May,1972,ROHTAS,BIHAR,8.99,5.28,0.94,20.702,1,0
32.774,Jun,1972,ROHTAS,BIHAR,7.72,217.253,0.99,29.126,7.549,0
29.577,Jul,1972,ROHTAS,BIHAR,6.02,129.372,-0.2,32.377,10.136,0
28.317,Aug,1972,ROHTAS,BIHAR,5.47,258.461,-0.32,32.33,12.756,0
28.158,Sep,1972,ROHTAS,BIHAR,5.68,196.157,-0.31,30.482,10.008,0
26.107,Oct,1972,ROHTAS,BIHAR,6.26,32.173,-0.38,22.617,2.166,0
20.493,Nov,1972,ROHTAS,BIHAR,6.2,0,-0.4,15.144,0,0
16.683,Dec,1972,ROHTAS,BIHAR,5.22,2.188,-1.05,13.314,1.085,0
16.362,Jan,1973,ROHTAS,BIHAR,4.78,50.658,-0.05,12.09,2.974,0
20.715,Feb,1973,ROHTAS,BIHAR,5.93,10.686,0.18,13.712,1.129,0
27.302,Mar,1973,ROHTAS,BIHAR,7.15,0.249,-0.21,14.326,0.249,0
30.306,Apr,1973,ROHTAS,BIHAR,8.74,4.682,0.05,14.368,1.003,0
34.339,May,1973,ROHTAS,BIHAR,8.94,1.1,-0.08,21.633,0.865,0
33.689,Jun,1973,ROHTAS,BIHAR,7.54,125.968,0.18,29.974,5.903,0
28.544,Jul,1973,ROHTAS,BIHAR,5.86,360.206,0.46,32.377,16.082,0
28.153,Aug,1973,ROHTAS,BIHAR,5.29,388.869,0.84,32.381,15.915,0
27.909,Sep,1973,ROHTAS,BIHAR,5.6,216.502,0.94,30.482,10.127,0
25.509,Oct,1973,ROHTAS,BIHAR,6.29,3.504,0.76,22.631,1.175,0
19.862,Nov,1973,ROHTAS,BIHAR,5.93,0,0.78,14.976,0,0
17.75,Dec,1973,ROHTAS,BIHAR,5.1,1.463,0.82,13.886,1.025,0
15.315,Jan,1974,ROHTAS,BIHAR,4.9,13.984,0.5,12.075,1.399,0
20.889,Feb,1974,ROHTAS,BIHAR,5.94,21.065,-0.18,13.676,2.105,0
24.268,Mar,1974,ROHTAS,BIHAR,7.37,3.418,-1.61,12.062,1.067,1
31.183,Apr,1974,ROHTAS,BIHAR,8.65,0.536,-0.96,15.587,0.499,0
34.438,May,1974,ROHTAS,BIHAR,8.82,4.497,-1.06,21.418,1,0
32.889,Jun,1974,ROHTAS,BIHAR,7.51,104.546,-0.36,28.675,5.769,0
29.872,Jul,1974,ROHTAS,BIHAR,6.04,171.126,-1.01,32.377,11.716,0
28.651,Aug,1974,ROHTAS,BIHAR,5.11,284.62,-0.77,32.381,13.579,0
28.277,Sep,1974,ROHTAS,BIHAR,5.56,221.062,-0.42,30.497,10.368,0
24.31,Oct,1974,ROHTAS,BIHAR,6.2,18.943,-0.55,21.888,2.057,0
19.24,Nov,1974,ROHTAS,BIHAR,6.06,0,-0.57,14.161,0,0
16.349,Dec,1974,ROHTAS,BIHAR,4.97,0.534,-0.58,13.487,0.533,0
16.576,Jan,1975,ROHTAS,BIHAR,5,22.74,0.01,11.715,1.948,0
18.917,Feb,1975,ROHTAS,BIHAR,6.1,20.319,0.1,12.628,1.763,0
26.217,Mar,1975,ROHTAS,BIHAR,7.47,1.604,-0.96,12.262,1.067,0
28.845,Apr,1975,ROHTAS,BIHAR,8.64,1.173,-0.71,13.488,0.647,0
34.057,May,1975,ROHTAS,BIHAR,8.88,0.764,-0.96,19.981,0.763,0
33.468,Jun,1975,ROHTAS,BIHAR,7.74,71.587,-0.79,29.021,5.306,0
28.324,Jul,1975,ROHTAS,BIHAR,5.82,361.521,0.16,32.476,16.805,0
28.212,Aug,1975,ROHTAS,BIHAR,5.43,161.313,-0.6,32.281,11.272,0
28.057,Sep,1975,ROHTAS,BIHAR,5.56,85.784,-0.96,30.482,7.226,0
25.654,Oct,1975,ROHTAS,BIHAR,5.74,98.682,-0.67,22.631,4.272,0
20.311,Nov,1975,ROHTAS,BIHAR,5.75,0.661,-0.68,14.857,0.661,0
16.683,Dec,1975,ROHTAS,BIHAR,5.03,0.702,-0.51,13.487,0.658,0
16.826,Jan,1976,ROHTAS,BIHAR,5.03,26.051,-1.31,12.237,1.938,0
18.853,Feb,1976,ROHTAS,BIHAR,6.09,19.169,-0.46,12.327,1.604,0
25.513,Mar,1976,ROHTAS,BIHAR,7.14,8.408,0.81,11.678,1.179,0
31.106,Apr,1976,ROHTAS,BIHAR,8.69,1.445,-0.34,14.715,0.647,0
34.353,May,1976,ROHTAS,BIHAR,8.88,33.579,0.55,20.765,2.47,0
30.106,Jun,1976,ROHTAS,BIHAR,7.26,236.254,1.38,26.741,8.156,0
28.946,Jul,1976,ROHTAS,BIHAR,6.22,248.522,0.74,31.441,13.517,0
27.817,Aug,1976,ROHTAS,BIHAR,5.32,395.859,1.03,32.344,15.11,0
27.189,Sep,1976,ROHTAS,BIHAR,5.59,380.707,1.68,30.383,12.619,0
25.013,Oct,1976,ROHTAS,BIHAR,5.71,72.138,1.78,22.617,3.901,0
19.375,Nov,1976,ROHTAS,BIHAR,5.62,33.707,1.83,14.957,1,0
17.837,Dec,1976,ROHTAS,BIHAR,5,7.583,1.56,13.487,1.674,0
17.678,Jan,1977,ROHTAS,BIHAR,4.83,26.739,2.06,12.987,2.308,0
18.291,Feb,1977,ROHTAS,BIHAR,5.88,1.829,2.02,12.277,1.023,0
23.455,Mar,1977,ROHTAS,BIHAR,7.11,24.867,1.01,10.826,2.181,0
29.81,Apr,1977,ROHTAS,BIHAR,8.63,1.117,0.8,13.086,1.003,0
34.351,May,1977,ROHTAS,BIHAR,9.12,0.918,-0.31,21.338,0.918,0
34.053,Jun,1977,ROHTAS,BIHAR,7.98,86.169,-0.45,29.96,5.546,0
29.129,Jul,1977,ROHTAS,BIHAR,5.95,403.194,0.56,32.543,16.981,0
28.816,Aug,1977,ROHTAS,BIHAR,5.47,273.837,0.42,32.281,12.546,0
28.132,Sep,1977,ROHTAS,BIHAR,5.71,136.332,0.12,30.482,7.651,0
26.261,Oct,1977,ROHTAS,BIHAR,6.39,0.486,-0.09,22.617,0.486,0
20.922,Nov,1977,ROHTAS,BIHAR,6.28,0,-0.08,15.427,0,0
17.753,Dec,1977,ROHTAS,BIHAR,4.99,0.855,0.06,13.937,0.705,0
18.065,Jan,1978,ROHTAS,BIHAR,4.95,32.45,-0.73,13.272,2.307,0
20.12,Feb,1978,ROHTAS,BIHAR,5.85,11.427,-1.07,13.09,1.361,0
26.05,Mar,1978,ROHTAS,BIHAR,7.49,31.031,-0.65,11.977,2.124,0
31.536,Apr,1978,ROHTAS,BIHAR,8.71,10.551,0.56,14.902,1.146,0
34.561,May,1978,ROHTAS,BIHAR,8.81,0.17,0.47,21.066,0.169,0
35.436,Jun,1978,ROHTAS,BIHAR,8.07,78.291,-0.16,31.372,4.639,0
30.029,Jul,1978,ROHTAS,BIHAR,6.34,392.072,0.59,32.476,16.665,0
28.513,Aug,1978,ROHTAS,BIHAR,5.2,260.046,0.33,32.448,13.418,0
28.195,Sep,1978,ROHTAS,BIHAR,5.45,209.335,0.33,30.482,9.664,0
26.272,Oct,1978,ROHTAS,BIHAR,5.97,117.098,0.59,22.705,4.564,0
21.758,Nov,1978,ROHTAS,BIHAR,5.73,0,0.62,15.343,0,0
17.817,Dec,1978,ROHTAS,BIHAR,4.97,0.632,0.86,13.487,0.632,0
17.466,Jan,1979,ROHTAS,BIHAR,4.79,75.111,0.72,12.327,3.181,0
18.722,Feb,1979,ROHTAS,BIHAR,5.83,3.637,1.18,12.877,1.023,0
24.9,Mar,1979,ROHTAS,BIHAR,7.39,0,1.42,12.176,0,0
30.541,Apr,1979,ROHTAS,BIHAR,8.51,0,0.37,13.886,0,0
33.906,May,1979,ROHTAS,BIHAR,8.95,17.167,0.76,20.836,1.722,0
33.586,Jun,1979,ROHTAS,BIHAR,8.05,52.498,-0.36,28.741,4.377,0
29.578,Jul,1979,ROHTAS,BIHAR,6.07,274.482,-0.65,32.377,13.631,0
28.383,Aug,1979,ROHTAS,BIHAR,5.29,305.119,-0.31,32.381,14.034,0
27.925,Sep,1979,ROHTAS,BIHAR,5.51,161.258,-0.3,30.245,8.455,0
25.902,Oct,1979,ROHTAS,BIHAR,5.7,157.238,0.21,23.005,5.038,0
20.707,Nov,1979,ROHTAS,BIHAR,5.93,0,0.15,15.543,0,0
16.468,Dec,1979,ROHTAS,BIHAR,5.1,0,0.48,13.487,0,0
16.366,Jan,1980,ROHTAS,BIHAR,5.14,6.093,0.53,12.089,1.097,0
20.807,Feb,1980,ROHTAS,BIHAR,6.34,0.201,0.49,13.375,0.2,0
23.862,Mar,1980,ROHTAS,BIHAR,7.01,27.298,1.34,11.777,2.463,0
30.102,Apr,1980,ROHTAS,BIHAR,8.77,5.795,-1,14.351,1.003,0
33.548,May,1980,ROHTAS,BIHAR,9.07,0.266,-1.31,20.719,0.265,0
